# Time VRMS
1.867762084333429300e+02 2.470408382955232521e-03
1.876817960119440443e+02 2.505784420647164720e-03
1.885760797740530563e+02 2.528423269959952525e-03
1.894620897454551880e+02 2.562609711849796971e-03
1.903377994821751997e+02 2.590146434285154481e-03
1.912048363558390349e+02 2.612387309601350502e-03
1.920645885145853242e+02 2.641209974496042719e-03
1.929158304534509796e+02 2.675178054731309606e-03
1.937578022497526717e+02 2.697437087459782484e-03
1.945929416733630148e+02 2.723966502580740020e-03
1.954212325043074543e+02 2.746742886774451980e-03
1.962431206680863340e+02 2.769097313432561467e-03
1.970592923044636677e+02 2.784838935626593546e-03
1.978707886662574822e+02 2.819936372913707610e-03
1.986745597332282500e+02 2.838846730962009575e-03
1.994735307330554974e+02 2.860274384067239273e-03
2.002673106933272891e+02 2.882902234923860434e-03
2.010558931327156245e+02 2.908764589822845394e-03
2.018388756870849079e+02 2.918505318261975859e-03
2.026188393144351494e+02 2.936000255921026366e-03
2.033947354450845921e+02 2.954866883726748033e-03
2.041665886052867336e+02 2.973136255589692561e-03
2.049348440204058761e+02 2.989209657933786929e-03
2.056998346111597300e+02 3.005645348299603066e-03
2.064615821847341692e+02 3.016072431577578213e-03
2.072210305209871990e+02 3.025806408483931818e-03
2.079780850893334332e+02 3.040939535994625301e-03
2.087323233928917148e+02 3.054661582800466055e-03
2.094841492005752741e+02 3.065493438262432285e-03
2.102338922567050474e+02 3.075336058037872813e-03
2.109814650178676914e+02 3.083933065577359588e-03
2.117275830906513079e+02 3.095175847464908502e-03
2.124718423366261959e+02 3.102276536381095955e-03
2.132148279088495997e+02 3.103271661372271513e-03
2.139574221990926901e+02 3.114748192705827073e-03
2.146978526071264071e+02 3.114221550970322668e-03
2.154386289711549409e+02 3.119282177621982791e-03
2.161784868405133011e+02 3.125092685334004278e-03
2.169175669078811381e+02 3.130292397631175179e-03
2.176560272193309515e+02 3.130459652742979826e-03
2.183944873813640584e+02 3.131547681285466560e-03
2.191330541795546765e+02 3.127501908900756286e-03
2.198722762240832083e+02 3.128686276664016663e-03
2.206119440032928196e+02 3.128278026760904218e-03
2.213516166002378327e+02 3.120999300364105285e-03
2.220925732749228985e+02 3.120930141541779657e-03
2.228337897150870504e+02 3.122295314340477884e-03
2.235758513013239224e+02 3.119658377560832405e-03
2.243185789630324791e+02 3.113745128869436617e-03
2.250626636287659039e+02 3.106643351644219897e-03
2.258081886490070076e+02 3.100794027752589322e-03
2.265550748801043710e+02 3.088776097549527158e-03
2.273048692531901906e+02 3.088491357515739735e-03
2.280554201201578621e+02 3.078187014915111704e-03
2.288079119307060694e+02 3.061663069667377394e-03
2.295642209364981170e+02 3.059249882449872286e-03
2.303218786195668315e+02 3.051822073151955021e-03
2.310813028078002560e+02 3.041669474656515798e-03
2.318430045498020888e+02 3.030362218585281372e-03
2.326082462755236122e+02 3.014256306550396058e-03
2.333770501034314861e+02 3.002569155436852696e-03
2.341488285061128636e+02 2.984037392168493140e-03
2.349248780641413816e+02 2.969443792268469141e-03
2.357042877535967023e+02 2.958076993240884960e-03
2.364867368786395616e+02 2.948305081012867878e-03
2.372724068364619256e+02 2.938481559223369600e-03
2.380606921861482874e+02 2.920942734499621437e-03
2.388534008569588707e+02 2.905430879111445177e-03
2.396505513273997110e+02 2.881004252906673412e-03
2.404539345641967714e+02 2.868849500879610496e-03
2.412614498894384383e+02 2.852036984150215383e-03
2.420730314791672129e+02 2.831886990957653647e-03
2.428902081288595411e+02 2.817588807899220824e-03
2.437117313888061574e+02 2.802306236382728997e-03
2.445374688571262425e+02 2.781664478459595826e-03
2.453689847187110331e+02 2.764536071523821317e-03
2.462058189751430177e+02 2.738332093466211772e-03
2.470506674755593508e+02 2.718681942180902877e-03
2.479008630338170462e+02 2.705682089833551240e-03
2.487563188443129150e+02 2.679593150087316352e-03
2.496198957830731047e+02 2.659303614038400869e-03
2.504896525417043165e+02 2.651511724497912243e-03
2.513627411129191103e+02 2.619265140660143650e-03
2.522467995140652306e+02 2.605240313621316837e-03
2.531347918471416563e+02 2.587347678687515733e-03
2.540291196318837592e+02 2.564525728531803252e-03
2.549314471738902057e+02 2.537185728085479021e-03
2.558438795315207130e+02 2.523508915622827385e-03
2.567605481459792713e+02 2.501237737868654103e-03
2.576849670629195543e+02 2.475180531859733340e-03
2.586189881823966061e+02 2.461076137987157700e-03
2.595588818573898493e+02 2.440518629710233204e-03
2.605074270714019349e+02 2.415678381117258074e-03
2.614661134964822509e+02 2.395933955843565586e-03
2.624316379867819933e+02 2.376290398415982583e-03
2.634047857137148299e+02 2.352282884396258728e-03
2.643888624019105578e+02 2.332656586480463378e-03
2.653799345286721518e+02 2.315809648391510024e-03
2.663786353716651547e+02 2.295021543942356388e-03
2.673860502584955157e+02 2.270516073167226385e-03
2.684048077952290328e+02 2.251992268670437430e-03
2.694311501654394192e+02 2.228452621038293398e-03
2.704669108603118843e+02 2.212733703676401150e-03
2.715102795485050251e+02 2.194610769567912484e-03
2.725616924811391186e+02 2.171292641647531128e-03
2.736250514746510589e+02 2.148554964976607303e-03
2.747007495760885263e+02 2.126551847038786296e-03
2.757865271254256072e+02 2.111324833472889156e-03
2.768777952331172969e+02 2.089346322365032409e-03
2.779810414486663035e+02 2.073589224391427562e-03
2.790920877816845973e+02 2.056563003527803885e-03
2.802122446155764237e+02 2.034866863812995717e-03
2.813428249025492391e+02 2.014176745638729480e-03
2.824851302772738677e+02 1.996419041590074411e-03
2.836373490554416890e+02 1.983748947866357908e-03
2.847946913828789093e+02 1.965224424857124098e-03
2.859626064417700491e+02 1.950502092382280870e-03
2.871386273007942691e+02 1.929327079147649584e-03
2.883277466183641877e+02 1.908606075620808635e-03
2.895313982547208980e+02 1.894203191506593255e-03
2.907416810667939444e+02 1.873308366969776576e-03
2.919649388476526610e+02 1.855562819973828256e-03
2.931994866178907841e+02 1.839441443858766401e-03
2.944439790892365068e+02 1.818984744442984740e-03
2.957036425517017051e+02 1.802761399301647466e-03
2.969713420980342562e+02 1.792703633728559304e-03
2.982452108404241358e+02 1.765467578216471396e-03
2.995412324920448555e+02 1.757849085489610096e-03
3.008395515667629070e+02 1.743554277962280170e-03
3.021446498349762351e+02 1.722185854220099812e-03
3.034662659875783106e+02 1.710971787387719628e-03
3.047942781927999363e+02 1.695012386480232664e-03
3.061336831028269785e+02 1.688036816080573307e-03
3.074775221238827498e+02 1.668641286537039109e-03
3.088366023680141552e+02 1.656959335592567356e-03
3.102018714602271530e+02 1.641353132630415023e-03
3.115792935290868400e+02 1.627968578532391301e-03
3.129656958348072635e+02 1.612533659849188722e-03
3.143652666586064015e+02 1.593643807514785781e-03
3.157810177181784184e+02 1.588098352410576876e-03
3.171959416170326449e+02 1.574491311688122489e-03
3.186224686209062043e+02 1.556882006914618068e-03
3.200635013307914392e+02 1.547159559097467316e-03
3.215115153641665415e+02 1.535454474246907052e-03
3.229690660417857657e+02 1.527297458326342750e-03
3.244305349923459403e+02 1.517489538356178334e-03
3.259001663958674158e+02 1.499540768588816450e-03
3.273874940094793828e+02 1.485273342173416182e-03
3.288870770310566627e+02 1.483212391793866476e-03
3.303841607694606637e+02 1.464666632599542512e-03
3.319013108118815012e+02 1.451429938749947742e-03
3.334321466169569135e+02 1.444963099806962888e-03
3.349645453516804423e+02 1.430804680838160519e-03
3.365094423198828508e+02 1.421690494736372722e-03
3.380630366361193637e+02 1.407311955240360185e-03
3.396298344850634408e+02 1.390499836590674675e-03
3.412163237919368157e+02 1.387674919008174664e-03
3.428001804662532095e+02 1.379985810776617090e-03
3.443933983693050322e+02 1.361374447105699300e-03
3.460044721515178594e+02 1.349355299679617492e-03
3.476291612023799757e+02 1.340281313668996834e-03
3.492602132167980358e+02 1.332386909169873358e-03
3.509007408485078372e+02 1.324863106255945357e-03
3.525468339611005604e+02 1.318578738668261478e-03
3.541998126772959381e+02 1.302730801560263250e-03
3.558704540381949073e+02 1.297745495693402879e-03
3.575447147370223320e+02 1.282530721708833145e-03
3.592379578958147590e+02 1.277308238233396120e-03
3.609320641377760239e+02 1.268721913190278385e-03
3.626366141978483029e+02 1.258518834125165343e-03
3.643523010566421476e+02 1.251612620711572022e-03
3.660753897415209508e+02 1.242049926645383317e-03
3.678094819753795832e+02 1.232246960796102827e-03
3.695535853926782011e+02 1.223082022898502440e-03
3.713082795826230722e+02 1.214412384407711175e-03
3.730717220262917522e+02 1.206157691922252802e-03
3.748467393400791252e+02 1.200505039309430208e-03
3.766270316674667811e+02 1.192294346053377786e-03
3.784178263738293708e+02 1.184772881058257120e-03
3.802172091648724859e+02 1.175733057895583930e-03
3.820281191472656701e+02 1.165447093347360017e-03
3.838555682557515638e+02 1.156646113905432285e-03
3.856921204407167352e+02 1.150259991322953243e-03
3.875377308748542760e+02 1.146715738224602732e-03
3.893842190628084836e+02 1.133791537804145931e-03
3.912569986328791742e+02 1.125337507178084812e-03
3.931378664208874056e+02 1.112458643560497625e-03
3.950435130635831911e+02 1.102784726254684962e-03
3.969618896130110670e+02 1.102261200285607106e-03
3.988769776877032882e+02 1.090939054177862038e-03
4.008079196052348721e+02 1.088696346205896091e-03
4.027443116196274104e+02 1.074876580693872328e-03
4.047046286327030202e+02 1.073362718628308133e-03
4.066605984014203727e+02 1.065639173155940927e-03
4.086344191204354956e+02 1.053701835947608648e-03
4.106262625291107042e+02 1.045234804739338021e-03
4.126304045936018383e+02 1.035247168279044986e-03
4.146515548588967590e+02 1.033457867711169622e-03
4.166737123390641955e+02 1.022823279105168626e-03
4.187232171885804632e+02 1.019449334268917413e-03
4.207780568038295996e+02 1.001280390570251063e-03
4.228703207023004325e+02 1.006480612434565002e-03
4.249478509440056087e+02 9.995189519481184441e-04
4.270286448912889341e+02 9.896005902433379145e-04
4.291312175290979667e+02 9.841777180042100490e-04
4.312524248429203908e+02 9.770922447244262052e-04
4.333816167223941989e+02 9.695983780880244396e-04
4.355227608151619734e+02 9.599803301570915878e-04
4.376879793053113872e+02 9.558149192055527456e-04
4.398615349462834843e+02 9.519803393348698307e-04
4.420360474991568367e+02 9.440473008356175351e-04
4.442245040566451735e+02 9.334696068024976026e-04
4.464363432310151438e+02 9.272328629506948992e-04
4.486620222079379801e+02 9.175194062388969006e-04
4.509177905260647208e+02 9.133918489697756072e-04
4.531751264787366154e+02 9.129264483865905458e-04
4.554298814054915283e+02 8.992090690132912732e-04
4.577267768197980899e+02 8.858091221501759220e-04
4.600569347339816773e+02 8.853859530831133338e-04
4.623861429105749608e+02 8.870193542459921992e-04
4.647057401149376119e+02 8.764001260329959409e-04
4.670465777725123075e+02 8.702237396915718211e-04
4.694167990564143338e+02 8.778570162389033506e-04
4.717434915633178321e+02 8.596799385471868204e-04
4.741244166314746167e+02 8.533956731416644358e-04
4.765186146636640956e+02 8.426207231902460570e-04
4.789514409811482096e+02 8.416229562208434869e-04
4.813717600247762789e+02 8.315631730601068337e-04
4.838140505376694591e+02 8.241906877312186889e-04
4.862845683631406928e+02 8.247384032027023359e-04
4.887336946266801760e+02 8.138795096654131631e-04
4.912293540329151256e+02 8.082724398769363782e-04
4.937413802775705562e+02 8.046806444885852214e-04
4.962608705183886855e+02 7.970092737897474912e-04
4.988089724514992440e+02 7.948065908204643903e-04
5.013539729519890784e+02 7.839069297987886478e-04
5.039364503360781669e+02 7.788001051696163534e-04
5.065312972373258731e+02 7.765865089029677345e-04
5.091206990413447784e+02 7.722470149253048014e-04
5.117264426086471190e+02 7.622494915752679040e-04
5.143662315426770419e+02 7.575330553106918033e-04
5.170169377337816741e+02 7.535200298146012363e-04
5.196793117762305201e+02 7.460202112451815200e-04
5.223587027154143243e+02 7.399251266650818532e-04
5.250575879655523295e+02 7.385933703378753370e-04
5.277624568974691783e+02 7.373666102521718620e-04
5.304647221010069416e+02 7.345731411426838870e-04
5.331714322833772712e+02 7.232166610912641380e-04
5.359135742214631364e+02 7.180403320977268985e-04
5.386679041991335453e+02 7.123104133037300688e-04
5.414550762835384603e+02 7.072589571898778120e-04
5.442532722380362884e+02 7.005149537506606509e-04
5.470763283664415439e+02 6.962128476579776447e-04
5.499058190010024418e+02 6.947210489249812859e-04
5.527502463788617888e+02 6.812903243137639724e-04
5.556511864406635368e+02 6.845947941727823990e-04
5.585201845703459185e+02 6.753438006343248038e-04
5.614313314036825204e+02 6.685897655989016903e-04
5.643626554975463705e+02 6.607958375311247939e-04
5.673472249377589378e+02 6.591705749826519238e-04
5.703198166300962839e+02 6.513176892087042119e-04
5.733208810609944521e+02 6.490013385102575468e-04
5.763188451713944005e+02 6.452318803252832810e-04
5.793378797551857815e+02 6.376772016579284339e-04
5.823799950413224451e+02 6.321450411061529592e-04
5.854630118972586388e+02 6.260262046112935247e-04
5.885784761708082442e+02 6.274905665719900322e-04
5.916693918349504884e+02 6.244175216150820145e-04
5.947607138623519631e+02 6.216608324534303063e-04
5.978624524977442434e+02 6.118082334439640642e-04
6.010164470001877817e+02 6.081879701018272615e-04
6.041996817871610119e+02 6.042683087225090731e-04
6.073962635432220623e+02 5.999290084786443496e-04
6.106125923390944763e+02 5.965597978549070117e-04
6.138329808936491645e+02 5.908930643771454286e-04
6.170816252915109317e+02 5.888890722915341878e-04
6.203229522139567962e+02 5.862821438516811453e-04
6.235823458503125494e+02 5.766126232116183803e-04
6.269055868166320806e+02 5.702167732052616615e-04
6.302543744326510478e+02 5.631798528398215733e-04
6.336402940173312572e+02 5.629058965193894796e-04
6.370190821742074831e+02 5.593385114464878528e-04
6.404243362765421352e+02 5.571292290987193366e-04
6.438372605024416089e+02 5.534599176657367626e-04
6.472598852111100314e+02 5.455775010587174097e-04
6.507277220176738410e+02 5.459188926606098726e-04
6.541922186400763621e+02 5.377564826047402614e-04
6.577056529160178115e+02 5.361183615724238356e-04
6.612212224096354021e+02 5.343502035866490090e-04
6.647398597356129812e+02 5.266005309984483429e-04
6.683126765622992025e+02 5.266675489426908682e-04
6.718813637480311627e+02 5.229658135659075863e-04
6.754642432282696518e+02 5.163728391519010379e-04
6.790822791104189946e+02 5.134751486197611367e-04
6.827270272905647062e+02 5.112540027417275751e-04
6.863807741135351534e+02 5.087335810861782354e-04
6.900567790221465430e+02 5.081688549399398375e-04
6.937337477160317576e+02 5.030097103463824181e-04
6.974382622368153761e+02 4.975997564553664900e-04
7.011872105715196994e+02 4.930893078647070838e-04
7.049673215958753190e+02 4.909482029222182568e-04
7.087496165962581927e+02 4.880848414220629499e-04
7.125626900615849308e+02 4.836659176918946279e-04
7.163978317514059881e+02 4.816665171833620063e-04
7.202497064351654217e+02 4.760833137712691416e-04
7.241538703221796140e+02 4.798071705940892113e-04
7.280308974534558502e+02 4.698630814826105324e-04
7.320179577600846414e+02 4.695322556190815555e-04
7.360005407183077750e+02 4.673700643535380617e-04
7.400142446878400051e+02 4.688665690075944259e-04
7.440083040527156300e+02 4.660701664204153867e-04
7.480489438573758889e+02 4.600552497727775601e-04
7.521700401009366033e+02 4.613177559670263790e-04
7.562928815135132936e+02 4.592890381839436777e-04
7.604253817475513415e+02 4.572582545131719770e-04
7.646008690252019733e+02 4.531717132408115607e-04
7.688490307306321938e+02 4.580775782989175270e-04
7.730622936223820716e+02 4.584449703404510192e-04
7.773014971007988834e+02 4.578851963210537582e-04
7.815914011673407913e+02 4.572487939996012531e-04
7.859257296501471046e+02 4.549296371283554664e-04
7.902787345032727444e+02 4.557251262169321744e-04
7.945214085482932660e+02 4.619011820141909587e-04
7.987117557848533806e+02 4.592755252320957545e-04
8.028482383328035894e+02 4.657319802613239801e-04
8.068557342392315377e+02 4.696942487340346637e-04
8.107882541060100721e+02 4.649092435010124345e-04
8.146918711612040624e+02 4.688798395931905523e-04
8.185267332398822191e+02 4.694846316781709178e-04
8.222814267326040181e+02 4.737285091453949273e-04
8.259788125131378820e+02 4.791118338467177488e-04
8.296282570664608329e+02 4.854479778356096458e-04
8.331800717533282068e+02 4.866693339880272967e-04
8.366917358233845334e+02 4.896172573154201901e-04
8.401769872632049783e+02 4.971354915466117937e-04
8.436045615600652354e+02 4.976594152105549710e-04
8.469852453086393780e+02 5.036622443033897910e-04
8.503213811798451616e+02 5.085326504445470894e-04
8.536077257970795245e+02 5.119264558218850156e-04
8.568738468829011481e+02 5.134219686384478964e-04
8.601068548470854012e+02 5.215092896497281090e-04
8.632938669471606090e+02 5.249276666843252694e-04
8.664586579929406298e+02 5.267682846129888253e-04
8.696034049003532118e+02 5.333033751628279409e-04
8.727126723066461409e+02 5.395702902514610622e-04
8.757801382942744794e+02 5.411556639935718007e-04
8.788232990580353317e+02 5.395687106942277872e-04
8.818559323414226583e+02 5.495158580792800342e-04
8.848646000494816235e+02 5.537737917108464299e-04
8.878552555842067022e+02 5.547558664557156443e-04
8.908360358944554491e+02 5.639721381896259074e-04
8.937943573020907024e+02 5.609615732258125317e-04
8.967462831364526892e+02 5.663195375652727015e-04
8.996824407890127304e+02 5.713727596857777220e-04
9.026004361427102367e+02 5.746006102557998669e-04
9.055001002746491849e+02 5.814029319021294263e-04
9.083620638039245705e+02 5.843895652417346485e-04
9.112315096449891598e+02 5.883507604946448680e-04
9.140681195722976327e+02 5.870816457596794930e-04
9.169218420172136348e+02 5.966079346285845702e-04
9.197415887279491926e+02 6.003875453092195153e-04
9.225493927964491832e+02 6.036354197736309383e-04
9.253454552553924941e+02 6.034865807538230447e-04
9.281476821087348981e+02 6.088897407578696937e-04
9.309485458609253783e+02 6.117865749541409517e-04
9.337402906860706935e+02 6.098454531962950800e-04
9.365346576460335655e+02 6.175390348040033861e-04
9.392955806592307226e+02 6.160917995865389414e-04
9.420712030680547286e+02 6.123836570126489111e-04
9.448697847971053534e+02 6.237008936545308368e-04
9.476384714129715121e+02 6.214263700946239021e-04
9.504192063345385577e+02 6.267285961484121096e-04
9.531916718621082509e+02 6.275609765141619469e-04
9.559893891042028145e+02 6.300303024074726090e-04
9.587651455030720626e+02 6.293418953482098023e-04
9.615641868789508635e+02 6.288958984446550195e-04
9.643670505306173482e+02 6.367702588400987046e-04
9.671540075254711155e+02 6.368331359786707667e-04
9.699442986194969762e+02 6.382644962406715337e-04
9.727526067224620192e+02 6.370890708713383916e-04
9.755806255759326859e+02 6.391891452284791672e-04
9.784072385325147252e+02 6.390622076806005015e-04
9.812581640649260635e+02 6.450611374299587393e-04
9.840833469563049221e+02 6.399647994572150826e-04
9.869629946881757405e+02 6.353271374086776275e-04
9.898932978494374311e+02 6.394256366837096578e-04
9.928062301450684117e+02 6.400522680405148091e-04
9.957577367630367462e+02 6.439896771184710784e-04
9.986796441558707329e+02 6.472516239775579373e-04
1.001605695872744377e+03 6.557606982149904052e-04
1.004510099682238547e+03 6.477976483457459920e-04
1.007501705552194949e+03 6.472183962675262482e-04
1.010510453147706585e+03 6.449596822762478305e-04
1.013570595080921066e+03 6.415630993853936289e-04
1.016676560262590328e+03 6.458008798932634784e-04
1.019761819526210388e+03 6.490409218080603641e-04
1.022878636502644213e+03 6.508136671400617046e-04
1.025991259680057283e+03 6.425507817416902401e-04
1.029213106348361862e+03 6.545229279228183825e-04
1.032397553764180884e+03 6.565583336693621170e-04
1.035608542073333410e+03 6.550069700368007456e-04
1.038879357127330195e+03 6.555417500136488879e-04
1.042182674786615962e+03 6.539174448036017820e-04
1.045557754633622153e+03 6.561592143101853923e-04
1.048972085089943903e+03 6.515440911545755274e-04
1.052509120026260689e+03 6.630723222434412511e-04
1.055941046730961716e+03 6.563675664655274113e-04
1.059517214014527781e+03 6.667450835630434752e-04
1.063036456119676586e+03 6.651693659310319636e-04
1.066648896636943164e+03 6.754814926131920113e-04
1.070218377795195920e+03 6.770440329041932772e-04
1.073885499090925123e+03 6.684263671122902878e-04
1.077617060222217106e+03 6.806239661857020748e-04
1.081298138108613330e+03 6.864044195771561640e-04
1.084973378566961401e+03 6.902299852385085019e-04
1.088657091619251332e+03 7.101187795729061543e-04
1.092198514467364930e+03 7.112198959513615177e-04
1.095737390361004145e+03 7.054077875262361897e-04
1.099399935843558296e+03 7.223724966677030467e-04
1.102917757474754353e+03 7.284710234071701488e-04
1.106364582150445585e+03 7.289718727043810074e-04
1.109892504690954411e+03 7.420131175496234898e-04
1.113310515294326478e+03 7.364925784415544702e-04
1.116771927694852366e+03 7.535012631620238103e-04
1.120132020593192010e+03 7.484729460799736120e-04
1.123560305370894866e+03 7.664310589476904054e-04
1.126886423474105413e+03 7.678219314584251677e-04
1.130174948367397292e+03 7.664354740007445687e-04
1.133457739838607949e+03 7.865624062556416307e-04
1.136653556028206822e+03 7.860457654450860856e-04
1.139831151826127098e+03 7.933545686787834466e-04
1.142982624615894338e+03 7.942708404775119385e-04
1.146108902927141571e+03 8.051097189839704835e-04
1.149183813252712071e+03 8.003961000292733694e-04
1.152265391195695429e+03 8.144780160300089077e-04
1.155288186224578794e+03 8.178460706097137167e-04
1.158286055051882158e+03 8.264395465749508739e-04
1.161263872741232490e+03 8.251854956249504583e-04
1.164236834899088763e+03 8.245512481249105650e-04
1.167204936611405628e+03 8.281643434314042403e-04
1.170157857372807257e+03 8.361664063205666601e-04
1.173083094039117896e+03 8.413086833023783592e-04
1.175986435642240622e+03 8.505911956889652915e-04
1.178861547538927653e+03 8.317430272530273311e-04
1.181787207847803074e+03 8.445997744590830409e-04
1.184679471835242111e+03 8.513415838477429720e-04
1.187549847956578105e+03 8.540816610379198476e-04
1.190395832310761762e+03 8.410749117676834122e-04
1.193270751171174879e+03 8.463091349584740339e-04
1.196114213899856850e+03 8.594034870383770877e-04
1.198903242554013104e+03 8.430103530497164632e-04
1.201734964561177321e+03 8.601789533153537037e-04
1.204536633411314824e+03 8.568661400607994029e-04
1.207329574250966971e+03 8.468940973316491962e-04
1.210126441218071477e+03 8.548902166341390899e-04
1.212890953470633121e+03 8.441851308117971674e-04
1.215689587182952891e+03 8.516368597124767889e-04
1.218476608972627901e+03 8.414631335190031220e-04
1.221320239961548850e+03 8.415017930820670655e-04
1.224130812485213255e+03 8.514818074258715666e-04
1.226897591248775370e+03 8.209099797573486939e-04
1.229789076419811408e+03 8.287954823323121206e-04
1.232603973953412151e+03 8.112382765446862808e-04
1.235505110900422324e+03 8.103957543414984409e-04
1.238409866231701926e+03 8.230503757597060948e-04
1.241242261370399319e+03 8.026013962562324796e-04
1.244141576082710344e+03 7.975740374513488841e-04
1.247099751905351468e+03 7.945859925294404677e-04
1.250042008843022813e+03 7.846321394525226142e-04
1.253005253264165276e+03 7.827045997641217823e-04
1.255972658086476258e+03 7.869424332156982338e-04
1.258914578272716199e+03 7.615060440299548225e-04
1.261972405436001509e+03 7.532236241617878145e-04
1.265055460247424435e+03 7.481015599229060399e-04
1.268201344871103856e+03 7.443411876978228139e-04
1.271345698306457507e+03 7.338570583573235081e-04
1.274518644630947620e+03 7.173607674281167173e-04
1.277755218867713438e+03 7.087969421746305584e-04
1.281067461556317312e+03 7.135131789186345032e-04
1.284312162700658064e+03 6.997021585975792598e-04
1.287635542506045567e+03 6.911122902408823460e-04
1.291006356542898857e+03 6.761177108979553622e-04
1.294488250670063280e+03 6.633568329859337387e-04
1.298005849097389500e+03 6.534276861211502823e-04
1.301541655253001863e+03 6.444751792505889120e-04
1.305150113282953498e+03 6.524840226167059757e-04
1.308673072182684564e+03 6.275078252623762527e-04
1.312374999868546865e+03 6.185635752815425974e-04
1.316104801359055045e+03 6.155010651382147695e-04
1.319812330775012470e+03 5.880867185312178488e-04
1.323695405338702585e+03 5.874424569568077650e-04
1.327585923076916515e+03 5.755221409197269202e-04
1.331592008133900208e+03 5.759450877439203269e-04
1.335579165073509785e+03 5.558428510108739343e-04
1.339704003562049138e+03 5.480165916304523309e-04
1.343856472371294103e+03 5.414464669365327398e-04
1.348025322635781095e+03 5.191050306088274956e-04
1.352455002061022469e+03 5.164072305942298859e-04
1.356895809277079252e+03 5.054891713523161504e-04
1.361489946478409820e+03 4.906779070914519918e-04
1.366145526772909534e+03 4.940808547728003236e-04
1.370732014189550227e+03 4.913327644711369246e-04
1.375319939936491892e+03 4.601252598337863533e-04
1.380357643369009793e+03 4.486857080847220865e-04
1.385451149445194687e+03 4.481863497287898678e-04
1.390518591735604332e+03 4.230238506558376722e-04
1.395972497907591787e+03 4.191488922892872091e-04
1.401452373070132580e+03 4.152689225071325824e-04
1.406946137549025480e+03 4.180516997930285505e-04
1.412387891465405346e+03 4.114752380534655711e-04
1.417746232174213446e+03 3.988011787612635015e-04
1.423367653584770324e+03 3.879163194436210005e-04
1.429304432927489870e+03 3.878082564562241067e-04
1.435247946437044220e+03 3.781793619010294610e-04
1.441166952832639709e+03 3.676576758523330494e-04
1.447408778330813220e+03 3.671786485960452668e-04
1.453687444526753552e+03 3.559657442668662068e-04
1.460175678773876371e+03 3.585613477697022753e-04
1.466509579268152720e+03 3.579376792541996656e-04
1.472948523765918253e+03 3.533942007045831461e-04
1.479537270171513455e+03 3.621120151402417537e-04
1.485889983249683837e+03 3.511535279422814621e-04
1.492328650068171783e+03 3.490690529546124576e-04
1.498679617753904040e+03 3.479411535825304227e-04
1.505122383937632549e+03 3.451020588191101900e-04
1.511421639865938687e+03 3.374698882498090640e-04
